season_year,season_type,week,team,full_name,position,receiving_rec,receiving_tar,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yac,receiving_yds,fumbles_total,fumble_rec_tds,kicking_rec_tds,kickret_tds,puntret_tds,rushing_att,rushing_yds,rushing_tds,rushing_loss_yards,rushing_twoptm,team_score,opp_score,opp_team,h/a,total_points,rec_percentage,score_percentage,yds_per_rec,yds_per_rush,DK points
2010,Regular,7,BAL,Anquan Boldin,WR,6,13,1,0,0,14,92,0,0,0,0,0,0,0,0,0,0,37,34,BUF,1,6,0.461538461538,0.162162162162,15.3333333333,,21.2
2010,Regular,7,BUF,Steve Johnson,WR,8,10,1,0,0,73,158,0,0,0,0,0,0,0,0,0,0,34,37,BAL,0,6,0.8,0.176470588235,19.75,,32.8
2010,Regular,7,CAR,Brandon LaFell,WR,6,6,0,0,0,21,91,0,0,0,0,0,0,0,0,0,0,23,20,SF,1,0,1.0,0.0,15.1666666667,,15.1
2010,Regular,7,CAR,Steve Smith,WR,4,8,0,0,0,15,50,2,0,0,0,0,0,0,0,0,0,23,20,SF,1,0,0.5,0.0,12.5,,7.0
2010,Regular,7,SF,Michael Crabtree,WR,4,5,0,0,0,19,31,0,0,0,0,0,0,0,0,0,0,20,23,CAR,0,0,0.8,0.0,7.75,,7.1
2010,Regular,7,CHI,Devin Hester,WR,5,8,0,0,0,14,30,0,0,0,0,0,2,5,0,0,0,14,17,WAS,1,0,0.625,0.0,6.0,2.5,8.5
2010,Regular,7,DAL,Dez Bryant,WR,4,7,2,0,0,32,54,0,0,0,0,1,0,0,0,0,0,35,41,NYG,1,18,0.571428571429,0.514285714286,13.5,,27.4
2010,Regular,7,DEN,Demaryius Thomas,WR,1,1,0,0,0,6,6,1,0,0,0,0,1,1,0,0,0,14,59,OAK,1,0,1.0,0.0,6.0,1.0,0.7
2010,Regular,7,DEN,Eddie Royal,WR,2,7,0,0,0,-2,26,1,0,0,0,0,0,0,0,0,0,14,59,OAK,1,0,0.285714285714,0.0,13.0,,3.6
2010,Regular,7,GB,Jordy Nelson,WR,4,7,0,0,0,16,25,0,0,0,0,0,0,0,0,0,0,28,24,MIN,1,0,0.571428571429,0.0,6.25,,6.5
2010,Regular,7,MIN,Percy Harvin,WR,5,8,0,0,0,26,65,0,0,0,0,0,3,41,1,0,0,24,28,GB,0,6,0.625,0.25,13.0,13.6666666667,21.6
2010,Regular,7,KC,Dexter McCluster,WR,5,5,0,0,0,26,41,0,0,0,0,0,4,28,0,0,0,42,20,JAC,1,0,1.0,0.0,8.2,7.0,11.9
2010,Regular,7,MIA,Brandon Marshall,WR,5,9,0,0,0,10,57,0,0,0,0,0,0,0,0,0,0,22,23,PIT,1,0,0.555555555556,0.0,11.4,,10.7
2010,Regular,7,PIT,Emmanuel Sanders,WR,1,1,0,0,0,5,18,1,0,0,0,0,0,0,0,0,0,23,22,MIA,0,0,1.0,0.0,18.0,,1.8
2010,Regular,7,PIT,Mike Wallace,WR,2,4,1,0,0,8,53,0,0,0,0,0,0,0,0,0,0,23,22,MIA,0,6,0.5,0.260869565217,26.5,,13.3
2010,Regular,7,NE,Brandon Tate,WR,1,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,23,20,SD,0,0,0.333333333333,0.0,3.0,,1.3
2010,Regular,7,ARI,Andre Roberts,WR,2,4,0,0,0,8,40,1,0,0,0,0,0,0,0,0,0,10,22,SEA,0,0,0.5,0.0,20.0,,5.0
2010,Regular,7,ARI,Larry Fitzgerald,WR,3,10,0,0,0,9,30,0,0,0,0,0,0,0,0,0,0,10,22,SEA,0,0,0.3,0.0,10.0,,6.0
2010,Regular,7,STL,Danny Amendola,WR,3,5,1,0,0,29,29,0,0,0,0,0,1,21,0,0,0,17,18,TB,0,6,0.6,0.352941176471,9.66666666667,21.0,14.0
2010,Regular,7,TB,Arrelious Benn,WR,1,2,0,0,0,20,9,0,0,0,0,0,0,0,0,0,0,18,17,STL,1,0,0.5,0.0,9.0,,1.9
2010,Regular,7,PHI,Jeremy Maclin,WR,5,14,0,0,0,12,42,0,0,0,0,0,1,14,0,0,0,19,37,TEN,0,0,0.357142857143,0.0,8.4,14.0,10.6
2010,Regular,7,TEN,Kenny Britt,WR,7,10,3,0,0,76,225,0,0,0,0,0,0,0,0,0,0,37,19,PHI,1,18,0.7,0.486486486486,32.1428571429,,50.5
2010,Regular,8,ARI,Larry Fitzgerald,WR,6,12,2,0,0,10,72,0,0,0,0,0,0,0,0,0,0,35,38,TB,1,12,0.5,0.342857142857,12.0,,25.2
2010,Regular,8,TB,Arrelious Benn,WR,1,1,0,0,0,2,53,0,0,0,0,0,1,0,0,0,0,38,35,ARI,0,0,1.0,0.0,53.0,0.0,6.3
2010,Regular,8,MIA,Brandon Marshall,WR,5,7,0,0,0,19,64,0,0,0,0,0,0,0,0,0,0,22,14,CIN,0,0,0.714285714286,0.0,12.8,,11.4
2010,Regular,8,DAL,Dez Bryant,WR,7,9,0,0,0,26,84,0,0,0,0,0,0,0,0,0,0,17,35,JAC,1,0,0.777777777778,0.0,12.0,,15.4
2010,Regular,8,IND,Pierre Garcon,WR,7,11,0,0,0,26,78,0,0,0,0,0,0,0,0,0,0,30,17,HOU,1,0,0.636363636364,0.0,11.1428571429,,14.8
2010,Regular,8,BUF,Steve Johnson,WR,5,10,1,0,0,9,37,0,0,0,0,0,0,0,0,0,0,10,13,KC,0,6,0.5,0.6,7.4,,14.7
2010,Regular,8,MIN,Percy Harvin,WR,6,8,0,1,1,37,104,0,0,0,0,0,0,0,0,0,0,18,28,NE,0,2,0.75,0.111111111111,17.3333333333,,21.4
2010,Regular,8,NE,Brandon Tate,WR,3,4,1,0,0,43,101,0,0,0,0,0,0,0,0,0,0,28,18,MIN,1,6,0.75,0.214285714286,33.6666666667,,22.1
2010,Regular,8,PIT,Emmanuel Sanders,WR,1,2,0,0,0,1,21,1,0,0,0,0,0,0,0,0,0,10,20,NO,0,0,0.5,0.0,21.0,,2.1
2010,Regular,8,PIT,Mike Wallace,WR,3,4,0,0,0,21,43,0,0,0,0,0,0,0,0,0,0,10,20,NO,0,0,0.75,0.0,14.3333333333,,7.3
2010,Regular,8,GB,Jordy Nelson,WR,5,7,0,0,0,15,55,0,0,0,0,0,0,0,0,0,0,9,0,NYJ,0,0,0.714285714286,0.0,11.0,,10.5
2010,Regular,8,OAK,Darrius Heyward-Bey,WR,5,9,1,0,0,47,105,0,0,0,0,0,1,30,0,0,0,33,3,SEA,1,6,0.555555555556,0.181818181818,21.0,30.0,27.5
2010,Regular,8,SEA,Golden Tate,WR,2,7,0,0,0,8,36,0,0,0,0,0,0,0,0,0,0,3,33,OAK,0,0,0.285714285714,0.0,18.0,,5.6
2010,Regular,8,DEN,Demaryius Thomas,WR,1,1,0,0,0,33,31,0,0,0,0,0,1,0,0,0,0,16,24,SF,0,0,1.0,0.0,31.0,0.0,4.1
2010,Regular,8,DEN,Eddie Royal,WR,4,6,0,0,0,35,34,1,0,0,0,0,0,0,0,0,0,16,24,SF,0,0,0.666666666667,0.0,8.5,,6.4
2010,Regular,8,SF,Michael Crabtree,WR,3,5,1,0,0,7,53,0,0,0,0,0,0,0,0,0,0,24,16,DEN,1,6,0.6,0.25,17.6666666667,,14.3
2010,Regular,8,CAR,Brandon LaFell,WR,4,8,1,0,0,19,40,0,0,0,0,0,0,0,0,0,0,10,20,STL,0,6,0.5,0.6,10.0,,14.0
2010,Regular,8,CAR,Steve Smith,WR,9,15,0,0,0,17,85,1,0,0,0,0,0,0,0,0,0,10,20,STL,0,0,0.6,0.0,9.44444444444,,16.5
2010,Regular,8,STL,Danny Amendola,WR,6,7,1,0,0,17,28,0,0,0,0,0,0,0,0,0,0,20,10,CAR,1,6,0.857142857143,0.3,4.66666666667,,14.8
2010,Regular,9,TB,Arrelious Benn,WR,1,1,1,0,0,0,14,0,0,0,0,0,1,4,0,0,0,21,27,ATL,0,6,1.0,0.285714285714,14.0,4.0,8.8
2010,Regular,9,BAL,Anquan Boldin,WR,2,7,0,0,0,12,28,0,0,0,0,0,0,0,0,0,0,26,10,MIA,1,0,0.285714285714,0.0,14.0,,4.8
2010,Regular,9,MIA,Brandon Marshall,WR,5,8,0,0,0,5,30,1,0,0,0,0,0,0,0,0,0,10,26,BAL,0,0,0.625,0.0,6.0,,7.0
2010,Regular,9,BUF,Steve Johnson,WR,11,14,0,0,0,49,145,0,0,0,0,0,0,0,0,0,0,19,22,CHI,1,0,0.785714285714,0.0,13.1818181818,,28.5
2010,Regular,9,CHI,Devin Hester,WR,2,3,0,0,0,4,23,0,0,0,0,0,1,-1,0,0,0,22,19,BUF,0,0,0.666666666667,0.0,11.5,-1.0,4.2
2010,Regular,9,CAR,Brandon LaFell,WR,2,3,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,3,34,NO,1,0,0.666666666667,0.0,7.0,,3.4
2010,Regular,9,CAR,Steve Smith,WR,1,6,0,0,0,10,9,0,0,0,0,0,0,0,0,0,0,3,34,NO,1,0,0.166666666667,0.0,9.0,,1.9
2010,Regular,9,PIT,Mike Wallace,WR,5,7,1,0,0,18,110,1,0,0,0,0,0,0,0,0,0,27,21,CIN,0,6,0.714285714286,0.222222222222,22.0,,24.0
2010,Regular,9,NE,Brandon Tate,WR,1,4,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,14,34,CLE,0,0,0.25,0.0,12.0,,2.2
2010,Regular,9,DAL,Dez Bryant,WR,9,10,1,0,0,16,86,1,0,0,0,0,0,0,0,0,0,7,45,GB,0,6,0.9,0.857142857143,9.55555555556,,22.6
2010,Regular,9,GB,Jordy Nelson,WR,4,6,0,0,0,17,42,0,0,0,0,0,0,0,0,0,0,45,7,DAL,1,0,0.666666666667,0.0,10.5,,8.2
2010,Regular,9,ARI,Andre Roberts,WR,2,2,1,0,0,27,29,0,0,0,0,0,0,0,0,0,0,24,27,MIN,0,6,1.0,0.25,14.5,,10.9
2010,Regular,9,ARI,Larry Fitzgerald,WR,7,10,0,0,0,7,107,0,0,0,0,0,0,0,0,0,0,24,27,MIN,0,0,0.7,0.0,15.2857142857,,20.7
2010,Regular,9,MIN,Percy Harvin,WR,9,12,0,0,0,95,126,1,0,0,0,0,0,0,0,0,0,27,24,ARI,1,0,0.75,0.0,14.0,,23.6
2010,Regular,9,IND,Pierre Garcon,WR,2,7,0,0,0,-3,15,0,0,0,0,0,0,0,0,0,0,24,26,PHI,0,0,0.285714285714,0.0,7.5,,3.5
2010,Regular,9,PHI,DeSean Jackson,WR,7,8,1,0,0,21,109,0,0,0,0,0,3,20,0,0,0,26,24,IND,1,6,0.875,0.230769230769,15.5714285714,6.66666666667,28.9
2010,Regular,9,PHI,Jeremy Maclin,WR,4,8,0,0,0,13,48,0,0,0,0,0,0,0,0,0,0,26,24,IND,1,0,0.5,0.0,12.0,,8.8
2010,Regular,10,ARI,Larry Fitzgerald,WR,7,15,0,1,1,6,91,0,0,0,0,0,0,0,0,0,0,18,36,SEA,1,2,0.466666666667,0.111111111111,13.0,,18.1
2010,Regular,10,ATL,Harry Douglas,WR,1,4,0,0,0,13,12,0,0,0,0,0,0,0,0,0,0,26,21,BAL,1,0,0.25,0.0,12.0,,2.2
2010,Regular,10,BAL,Anquan Boldin,WR,5,7,1,0,0,16,50,0,0,0,0,0,0,0,0,0,0,21,26,ATL,0,6,0.714285714286,0.285714285714,10.0,,16.0
2010,Regular,10,BUF,Steve Johnson,WR,3,8,0,0,0,7,37,0,0,0,0,0,0,0,0,0,0,14,12,DET,1,0,0.375,0.0,12.3333333333,,6.7
2010,Regular,10,CHI,Devin Hester,WR,4,6,1,0,0,20,38,0,0,0,0,0,0,0,0,0,0,27,13,MIN,1,6,0.666666666667,0.222222222222,9.5,,13.8
2010,Regular,10,MIN,Percy Harvin,WR,4,6,1,0,0,28,64,0,0,0,0,0,0,0,0,0,0,13,27,CHI,0,6,0.666666666667,0.461538461538,16.0,,16.4
2010,Regular,10,DEN,Demaryius Thomas,WR,3,5,0,0,0,39,51,0,0,0,0,0,0,0,0,0,0,49,29,KC,1,0,0.6,0.0,17.0,,8.1
2010,Regular,10,DEN,Eddie Royal,WR,5,5,0,0,0,38,39,0,0,0,0,0,2,20,0,0,0,49,29,KC,1,0,1.0,0.0,7.8,10.0,10.9
2010,Regular,10,IND,Pierre Garcon,WR,5,9,0,0,0,20,37,0,0,0,0,0,0,0,0,0,0,23,17,CIN,1,0,0.555555555556,0.0,7.4,,8.7
2010,Regular,10,MIA,Brandon Marshall,WR,3,7,0,0,0,2,34,0,0,0,0,0,0,0,0,0,0,29,17,TEN,1,0,0.428571428571,0.0,11.3333333333,,6.4
2010,Regular,10,DAL,Dez Bryant,WR,3,5,1,0,0,60,104,0,0,0,0,0,0,0,0,0,0,33,20,NYG,0,6,0.6,0.181818181818,34.6666666667,,22.4
2010,Regular,10,NE,Brandon Tate,WR,2,4,0,0,0,6,50,0,0,0,0,0,0,0,0,0,0,39,26,PIT,0,0,0.5,0.0,25.0,,7.0
2010,Regular,10,PIT,Emmanuel Sanders,WR,5,9,1,0,0,9,41,0,0,0,0,0,0,0,0,0,0,26,39,NE,1,6,0.555555555556,0.230769230769,8.2,,15.1
2010,Regular,10,PIT,Mike Wallace,WR,8,11,2,0,0,16,136,0,0,0,0,0,0,0,0,0,0,26,39,NE,1,12,0.727272727273,0.461538461538,17.0,,36.6
2010,Regular,10,SF,Michael Crabtree,WR,4,5,1,0,0,18,61,0,0,0,0,0,0,0,0,0,0,23,20,STL,1,6,0.8,0.260869565217,15.25,,16.1
2010,Regular,10,STL,Danny Amendola,WR,7,8,1,0,0,31,51,0,0,0,0,0,2,12,0,0,0,20,23,SF,0,6,0.875,0.3,7.28571428571,6.0,19.3
2010,Regular,10,CAR,Brandon LaFell,WR,3,4,0,0,0,17,36,0,0,0,0,0,0,0,0,0,0,16,31,TB,0,0,0.75,0.0,12.0,,6.6
2010,Regular,10,CAR,Steve Smith,WR,3,6,0,0,0,12,47,0,0,0,0,0,0,0,0,0,0,16,31,TB,0,0,0.5,0.0,15.6666666667,,7.7
2010,Regular,10,TB,Arrelious Benn,WR,2,2,1,0,0,9,29,0,0,0,0,0,0,0,0,0,0,31,16,CAR,1,6,1.0,0.193548387097,14.5,,10.9
2010,Regular,10,PHI,DeSean Jackson,WR,2,3,1,0,0,33,98,1,0,0,0,0,1,5,0,0,0,59,28,WAS,0,6,0.666666666667,0.101694915254,49.0,5.0,17.3
2010,Regular,10,PHI,Jeremy Maclin,WR,4,6,1,0,0,22,79,0,0,0,0,0,1,11,0,0,0,59,28,WAS,0,6,0.666666666667,0.101694915254,19.75,11.0,19.0
2010,Regular,11,BAL,Anquan Boldin,WR,3,4,0,0,0,10,29,1,0,0,0,0,0,0,0,0,0,37,13,CAR,0,0,0.75,0.0,9.66666666667,,4.9
2010,Regular,11,CAR,Steve Smith,WR,4,7,0,0,0,8,46,0,0,0,0,0,0,0,0,0,0,13,37,BAL,1,0,0.571428571429,0.0,11.5,,8.6
2010,Regular,11,BUF,Steve Johnson,WR,8,11,3,0,0,71,137,0,0,0,0,0,0,0,0,0,0,49,31,CIN,0,18,0.727272727273,0.367346938776,17.125,,42.7
2010,Regular,11,DAL,Dez Bryant,WR,3,4,1,0,0,8,8,0,0,0,0,0,0,0,0,0,0,35,19,DET,1,6,0.75,0.171428571429,2.66666666667,,9.8
2010,Regular,11,ARI,Andre Roberts,WR,6,11,0,0,0,12,52,0,0,0,0,0,0,0,0,0,0,13,31,KC,0,0,0.545454545455,0.0,8.66666666667,,11.2
2010,Regular,11,ARI,Larry Fitzgerald,WR,6,11,1,0,0,29,90,0,0,0,0,0,0,0,0,0,0,13,31,KC,0,6,0.545454545455,0.461538461538,15.0,,21.0
2010,Regular,11,CHI,Devin Hester,WR,4,5,0,0,0,19,41,0,0,0,0,0,0,0,0,0,0,16,0,MIA,0,0,0.8,0.0,10.25,,8.1
2010,Regular,11,MIA,Brandon Marshall,WR,3,6,0,0,0,15,41,0,0,0,0,0,0,0,0,0,0,0,16,CHI,1,0,0.5,,13.6666666667,,7.1
2010,Regular,11,GB,Jordy Nelson,WR,3,3,0,0,0,7,20,0,0,0,0,0,0,0,0,0,0,31,3,MIN,0,0,1.0,0.0,6.66666666667,,5.0
2010,Regular,11,MIN,Percy Harvin,WR,2,5,0,0,0,8,12,0,0,0,0,0,2,18,0,0,0,3,31,GB,1,0,0.4,0.0,6.0,9.0,5.0
2010,Regular,11,IND,Pierre Garcon,WR,5,9,0,0,0,16,62,0,0,0,0,0,0,0,0,0,0,28,31,NE,0,0,0.555555555556,0.0,12.4,,11.2
2010,Regular,11,PHI,DeSean Jackson,WR,5,10,0,0,0,6,50,0,0,0,0,0,1,3,0,0,0,27,17,NYG,1,0,0.5,0.0,10.0,3.0,10.3
2010,Regular,11,PHI,Jeremy Maclin,WR,9,14,0,0,0,61,120,0,0,0,0,0,0,0,0,0,0,27,17,NYG,1,0,0.642857142857,0.0,13.3333333333,,24.0
2010,Regular,11,PIT,Antonio Brown,WR,1,1,0,0,0,4,21,0,0,0,0,0,0,0,0,0,0,35,3,OAK,1,0,1.0,0.0,21.0,,3.1
2010,Regular,11,PIT,Emmanuel Sanders,WR,2,4,1,0,0,6,35,0,0,0,0,0,0,0,0,0,0,35,3,OAK,1,6,0.5,0.171428571429,17.5,,11.5
2010,Regular,11,PIT,Mike Wallace,WR,3,6,1,0,0,52,116,0,0,0,0,0,1,19,0,0,0,35,3,OAK,1,6,0.5,0.171428571429,38.6666666667,19.0,25.5
2010,Regular,11,DEN,Demaryius Thomas,WR,3,5,0,0,0,11,17,0,0,0,0,0,0,0,0,0,0,14,35,SD,0,0,0.6,0.0,5.66666666667,,4.7
2010,Regular,11,DEN,Eddie Royal,WR,2,5,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,14,35,SD,0,0,0.4,0.0,6.0,,3.2
2010,Regular,11,SF,Michael Crabtree,WR,1,2,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,21,TB,1,0,0.5,,15.0,,2.5
2010,Regular,11,SF,Ted Ginn,WR,1,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,21,TB,1,0,0.25,,7.0,,1.7
2010,Regular,11,TB,Arrelious Benn,WR,2,3,0,0,0,16,14,0,0,0,0,0,0,0,0,0,0,21,0,SF,0,0,0.666666666667,0.0,7.0,,3.4
2010,Regular,11,ATL,Eric Weems,WR,1,1,0,0,0,12,18,0,0,0,0,0,0,0,0,0,0,34,17,STL,0,0,1.0,0.0,18.0,,2.8
2010,Regular,11,STL,Danny Amendola,WR,8,8,0,0,0,27,63,0,0,0,0,0,0,0,0,0,0,17,34,ATL,1,0,1.0,0.0,7.875,,14.3
2010,Regular,12,ARI,Andre Roberts,WR,2,2,0,0,0,13,21,0,0,0,0,0,0,0,0,0,0,6,27,SF,1,0,1.0,0.0,10.5,,4.1
2010,Regular,12,ARI,Larry Fitzgerald,WR,4,9,0,0,0,9,37,0,0,0,0,0,0,0,0,0,0,6,27,SF,1,0,0.444444444444,0.0,9.25,,7.7
2010,Regular,12,SF,Michael Crabtree,WR,2,6,1,0,0,4,48,0,0,0,0,0,0,0,0,0,0,27,6,ARI,0,6,0.333333333333,0.222222222222,24.0,,12.8
2010,Regular,12,SF,Ted Ginn,WR,1,1,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,27,6,ARI,0,0,1.0,0.0,11.0,,2.1
2010,Regular,12,ATL,Harry Douglas,WR,2,3,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,20,17,GB,1,0,0.666666666667,0.0,3.5,,2.7
2010,Regular,12,GB,Jordy Nelson,WR,5,5,1,0,0,9,61,0,0,0,0,0,0,0,0,0,0,17,20,ATL,0,6,1.0,0.352941176471,12.2,,17.1
2010,Regular,12,BAL,Anquan Boldin,WR,3,4,0,0,0,26,27,0,0,0,0,0,0,0,0,0,0,17,10,TB,1,0,0.75,0.0,9.0,,5.7
2010,Regular,12,TB,Arrelious Benn,WR,3,6,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,10,17,BAL,0,0,0.5,0.0,3.0,,3.9
2010,Regular,12,BUF,Steve Johnson,WR,7,15,0,0,0,24,68,0,0,0,0,0,0,0,0,0,0,16,19,PIT,1,0,0.466666666667,0.0,9.71428571429,,13.8
2010,Regular,12,PIT,Emmanuel Sanders,WR,2,5,0,0,0,2,27,0,0,0,0,0,0,0,0,0,0,19,16,BUF,0,0,0.4,0.0,13.5,,4.7
2010,Regular,12,PIT,Mike Wallace,WR,3,5,0,0,0,7,33,0,0,0,0,0,0,0,0,0,0,19,16,BUF,0,0,0.6,0.0,11.0,,6.3
2010,Regular,12,CHI,Devin Hester,WR,3,6,0,0,0,66,86,0,0,0,0,0,1,0,0,0,0,31,26,PHI,1,0,0.5,0.0,28.6666666667,0.0,11.6
2010,Regular,12,PHI,DeSean Jackson,WR,2,5,0,0,0,7,26,0,0,0,0,0,1,3,0,0,0,26,31,CHI,0,0,0.4,0.0,13.0,3.0,4.9
2010,Regular,12,PHI,Jeremy Maclin,WR,4,6,1,0,0,13,47,0,0,0,0,0,0,0,0,0,0,26,31,CHI,0,6,0.666666666667,0.230769230769,11.75,,14.7
2010,Regular,12,CAR,Brandon LaFell,WR,2,4,0,0,0,6,37,0,0,0,0,0,0,0,0,0,0,23,24,CLE,0,0,0.5,0.0,18.5,,5.7
2010,Regular,12,CAR,Steve Smith,WR,2,5,0,0,0,13,33,0,0,0,0,0,0,0,0,0,0,23,24,CLE,0,0,0.4,0.0,16.5,,5.3
2010,Regular,12,DEN,Eddie Royal,WR,6,9,1,0,0,30,74,1,0,0,0,0,1,20,0,0,0,33,36,STL,1,6,0.666666666667,0.181818181818,12.3333333333,20.0,20.4
2010,Regular,12,DEN,Eric Decker,WR,2,2,0,0,0,9,48,0,0,0,0,0,0,0,0,0,0,33,36,STL,1,0,1.0,0.0,24.0,,6.8
2010,Regular,12,STL,Danny Amendola,WR,4,7,0,0,0,9,41,0,0,0,0,0,3,48,0,0,0,36,33,DEN,0,0,0.571428571429,0.0,10.25,16.0,12.9
2010,Regular,12,IND,Pierre Garcon,WR,5,7,0,0,0,35,72,0,0,0,0,0,0,0,0,0,0,14,36,SD,1,0,0.714285714286,0.0,14.4,,12.2
2010,Regular,12,SEA,Golden Tate,WR,2,4,0,0,0,11,21,0,0,0,0,0,0,0,0,0,0,24,42,KC,1,0,0.5,0.0,10.5,,4.1
2010,Regular,12,MIN,Percy Harvin,WR,5,5,0,0,0,18,32,0,0,0,0,0,3,14,0,0,0,17,13,WAS,0,0,1.0,0.0,6.4,4.66666666667,9.6
2010,Regular,13,ARI,Larry Fitzgerald,WR,4,11,0,0,0,8,61,0,0,0,0,0,0,0,0,0,0,6,19,STL,1,0,0.363636363636,0.0,15.25,,10.1
2010,Regular,13,STL,Danny Amendola,WR,1,2,0,0,0,13,17,0,0,0,0,0,1,0,0,0,0,19,6,ARI,0,0,0.5,0.0,17.0,0.0,2.7
2010,Regular,13,BAL,Anquan Boldin,WR,5,9,1,0,0,26,118,0,0,0,0,0,0,0,0,0,0,10,13,PIT,1,6,0.555555555556,0.6,23.6,,25.8
2010,Regular,13,PIT,Antonio Brown,WR,3,4,0,0,0,17,26,0,0,0,0,0,0,0,0,0,0,13,10,BAL,0,0,0.75,0.0,8.66666666667,,5.6
2010,Regular,13,PIT,Emmanuel Sanders,WR,3,6,0,0,0,2,49,0,0,0,0,0,0,0,0,0,0,13,10,BAL,0,0,0.5,0.0,16.3333333333,,7.9
2010,Regular,13,PIT,Mike Wallace,WR,5,7,0,0,0,49,76,0,0,0,0,0,0,0,0,0,0,13,10,BAL,0,0,0.714285714286,0.0,15.2,,12.6
2010,Regular,13,CHI,Devin Hester,WR,1,3,0,0,0,2,1,0,0,0,0,0,1,5,0,0,0,24,20,DET,0,0,0.333333333333,0.0,1.0,5.0,1.6
2010,Regular,13,GB,Jordy Nelson,WR,2,2,0,0,0,12,15,0,0,0,0,0,0,0,0,0,0,34,16,SF,1,0,1.0,0.0,7.5,,3.5
2010,Regular,13,SF,Michael Crabtree,WR,3,8,0,0,0,18,45,0,0,0,0,0,0,0,0,0,0,16,34,GB,0,0,0.375,0.0,15.0,,7.5
2010,Regular,13,DAL,Dez Bryant,WR,1,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,38,35,IND,0,0,0.333333333333,0.0,14.0,,2.4
2010,Regular,13,IND,Pierre Garcon,WR,8,8,1,0,0,20,56,0,0,0,0,0,1,11,0,0,0,35,38,DAL,1,6,1.0,0.171428571429,7.0,11.0,20.7
2010,Regular,13,DEN,Eddie Royal,WR,2,6,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,6,10,KC,0,0,0.333333333333,0.0,3.5,,2.7
2010,Regular,13,DEN,Eric Decker,WR,1,1,0,0,0,3,28,0,0,0,0,0,0,0,0,0,0,6,10,KC,0,0,1.0,0.0,28.0,,3.8
2010,Regular,13,KC,Dexter McCluster,WR,2,3,0,0,0,16,25,1,0,0,0,0,5,11,0,0,0,10,6,DEN,1,0,0.666666666667,0.0,12.5,2.2,4.6
2010,Regular,13,BUF,Steve Johnson,WR,2,4,0,0,0,14,36,0,0,0,0,0,0,0,0,0,0,14,38,MIN,0,0,0.5,0.0,18.0,,5.6
2010,Regular,13,NE,Brandon Tate,WR,1,1,1,0,0,0,4,0,0,0,0,0,1,6,0,0,0,45,3,NYJ,1,6,1.0,0.133333333333,4.0,6.0,8.0
2010,Regular,13,PHI,DeSean Jackson,WR,3,5,0,0,0,17,84,0,0,0,0,0,1,0,0,0,0,34,24,HOU,1,0,0.6,0.0,28.0,0.0,11.4
2010,Regular,13,PHI,Jeremy Maclin,WR,5,8,0,0,0,17,68,0,0,0,0,0,0,0,0,0,0,34,24,HOU,1,0,0.625,0.0,13.6,,11.8
2010,Regular,13,CAR,Brandon LaFell,WR,3,7,0,0,0,4,33,0,0,0,0,0,0,0,0,0,0,14,31,SEA,0,0,0.428571428571,0.0,11.0,,6.3
2010,Regular,13,CAR,Steve Smith,WR,3,10,0,0,0,20,54,0,0,0,0,0,0,0,0,0,0,14,31,SEA,0,0,0.3,0.0,18.0,,8.4
2010,Regular,13,SEA,Golden Tate,WR,2,6,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,31,14,CAR,1,0,0.333333333333,0.0,6.5,,3.3
2010,Regular,13,ATL,Harry Douglas,WR,1,3,0,0,0,4,21,0,0,0,0,0,0,0,0,0,0,28,24,TB,0,0,0.333333333333,0.0,21.0,,3.1
2010,Regular,13,TB,Arrelious Benn,WR,1,5,0,0,0,30,28,0,0,0,0,0,2,10,0,0,0,24,28,ATL,1,0,0.2,0.0,28.0,5.0,4.8
2010,Regular,14,ARI,Andre Roberts,WR,1,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,43,13,DEN,1,0,0.5,0.0,5.0,,1.5
2010,Regular,14,ARI,Larry Fitzgerald,WR,6,11,0,0,0,13,72,0,0,0,0,0,0,0,0,0,0,43,13,DEN,1,0,0.545454545455,0.0,12.0,,13.2
2010,Regular,14,DEN,Eddie Royal,WR,4,9,0,0,0,23,46,1,0,0,0,0,2,8,0,0,0,13,43,ARI,0,0,0.444444444444,0.0,11.5,4.0,8.4
2010,Regular,14,DEN,Eric Decker,WR,1,1,0,0,0,11,8,1,0,0,0,0,0,0,0,0,0,13,43,ARI,0,0,1.0,0.0,8.0,,0.8
2010,Regular,14,BUF,Steve Johnson,WR,5,8,0,0,0,6,42,0,0,0,0,0,0,0,0,0,0,13,6,CLE,1,0,0.625,0.0,8.4,,9.2
